Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NotaFinalMedia;NumeroInscritos;NumeroHomens;NumeroMulheres;NumeroPortugueses;NumeroEstrangeiros
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Gestão Turística e Hoteleira (regime pós-laboral);9997;Licenciatura 1.º ciclo;;;;;;
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Gestão da Restauração e Catering;L131;Licenciatura 1.º ciclo;14,3;59;22;37;53;6
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Biotecnologia dos Recursos Marinhos;M002;Mestrado 2.º ciclo;17,4;14;5;9;8;6
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Gestão e Sustentabilidade no Turismo;M261;Mestrado 2.º ciclo;17,3;15;1;14;7;8
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Marketing e Promoção Turística;M269;Mestrado 2.º ciclo;16,2;19;8;11;17;2
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Gestão da Qualidade e Segurança Alimentar;M273;Mestrado 2.º ciclo;16,3;13;4;9;8;5
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Gestão e Direcção Hoteleira;M496;Mestrado 2.º ciclo;15,6;17;6;11;17;0
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Turismo e Ambiente;M534;Mestrado 2.º ciclo;16;16;2;14;15;1
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Gestão Hoteleira e Alojamento;T012;CTeSP;14,4;65;22;43;60;5
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Cozinha e Produção Alimentar;T019;CTeSP;14,7;41;22;19;38;3
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Análises Laboratoriais;T080;CTeSP;14,8;41;10;31;41;0
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Inovação e Tecnologia Alimentar;T114;CTeSP;;8;3;5;7;1
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Aquacultura e Recursos Marinhos;T119;CTeSP;14,4;2;1;1;2;0
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Animação em Turismo de Natureza e Aventura;T137;CTeSP;14,7;42;15;27;40;2
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Marketing Digital no Turismo;T372;CTeSP;;26;11;15;25;1
Instituto Politécnico de Lisboa;3110;Escola Superior de Dança;3111;Publico;Politecnico;Dança;9068;Licenciatura 1.º ciclo;15,5;156;25;131;150;6
Instituto Politécnico de Lisboa;3110;Escola Superior de Dança;3111;Publico;Politecnico;Ensino de Dança;M545;Mestrado 2.º ciclo;15,9;41;3;38;39;2
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Educação Ambiental;6083;Mestrado 2.º ciclo;;8;1;7;8;0
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Educação Artística;6689;Mestrado 2.º ciclo;17;12;1;11;12;0
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Supervisão em Educação;6792;Mestrado 2.º ciclo;;2;0;2;2;0
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Educação Matemática na Educação Pré-Escolar e nos 1.º e 2.º C do Ensino Bás;6913;Mestrado 2.º ciclo;17,2;;;;;
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Educação Pré-Escolar;6914;Mestrado 2.º ciclo;16,7;123;0;123;123;0
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Administração Escolar;6993;Mestrado 2.º ciclo;16,8;;;;;
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Música na Comunidade;8009;Licenciatura 1.º ciclo;14,8;34;12;22;33;1
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Animação Sociocultural (regime pós-laboral);8117;Licenciatura 1.º ciclo;;4;0;4;4;0
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Artes Visuais e Tecnologias;8307;Licenciatura 1.º ciclo;14,5;218;62;156;211;7
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Animação Sociocultural;9005;Licenciatura 1.º ciclo;14,6;92;16;76;86;6
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Educação Especial;9665;Mestrado 2.º ciclo;16,8;26;3;23;26;0
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Educação Básica;9853;Licenciatura 1.º ciclo;14,9;294;7;287;288;6
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Educação Básica (regime pós-laboral);9876;Licenciatura 1.º ciclo;14,3;86;6;80;84;2
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Mediação Artística e Cultural;L134;Licenciatura 1.º ciclo;;60;11;49;58;2
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Didáctica da Língua Portuguesa no 1.º e 2.º Ciclos  do Ensino Básico;M022;Mestrado 2.º ciclo;16;11;1;10;11;0
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Educação Social e Intervenção Comunitária;M029;Mestrado 2.º ciclo;16,2;33;5;28;32;1
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Administração Educacional;M221;Mestrado 2.º ciclo;;38;12;26;36;2
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Intervenção Precoce;M253;Mestrado 2.º ciclo;17,4;19;0;19;19;0
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Didáticas Integradas em Língua Portuguesa, Matemática, C.Naturais e Sociais;M719;Mestrado 2.º ciclo;17;1;1;0;1;0
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Ensino do 1.º Ciclo do Ensino Básico e de Português e História e Geografia de Portugal no 2.º Ciclo do Ensino Básico;M793;Mestrado 2.º ciclo;16,7;34;3;31;34;0
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Ensino do 1.º Ciclo do Ensino Básico e de Matemática e Ciências Naturais no 2.º Ciclo do Ensino Básico;M814;Mestrado 2.º ciclo;16,5;53;8;45;53;0
Instituto Politécnico de Lisboa;3110;Escola Superior de Comunicação Social;3113;Publico;Politecnico;Audiovisual e Multimédia;6350;Mestrado 2.º ciclo;15,5;51;26;25;44;7
Instituto Politécnico de Lisboa;3110;Escola Superior de Comunicação Social;3113;Publico;Politecnico;Gestão Estratégica das Relações Públicas;6364;Mestrado 2.º ciclo;15,7;64;10;54;57;7
Instituto Politécnico de Lisboa;3110;Escola Superior de Comunicação Social;3113;Publico;Politecnico;Jornalismo;6367;Mestrado 2.º ciclo;15;68;21;47;63;5
Instituto Politécnico de Lisboa;3110;Escola Superior de Comunicação Social;3113;Publico;Politecnico;Publicidade e Marketing;6368;Mestrado 2.º ciclo;15,8;64;17;47;55;9
Instituto Politécnico de Lisboa;3110;Escola Superior de Comunicação Social;3113;Publico;Politecnico;Relações Públicas e Comunicação Empresarial (regime pós-laboral);8438;Licenciatura 1.º ciclo;13,4;92;16;76;91;1
Instituto Politécnico de Lisboa;3110;Escola Superior de Comunicação Social;3113;Publico;Politecnico;Publicidade e Marketing  (regime pós-laboral);8439;Licenciatura 1.º ciclo;14,2;96;31;65;90;6
Instituto Politécnico de Lisboa;3110;Escola Superior de Comunicação Social;3113;Publico;Politecnico;Audiovisual e Multimédia (regime pós-laboral);8477;Licenciatura 1.º ciclo;;;;;;
Instituto Politécnico de Lisboa;3110;Escola Superior de Comunicação Social;3113;Publico;Politecnico;Jornalismo (regime pós-laboral);8478;Licenciatura 1.º ciclo;;;;;;
Instituto Politécnico de Lisboa;3110;Escola Superior de Comunicação Social;3113;Publico;Politecnico;Audiovisual e Multimédia;9010;Licenciatura 1.º ciclo;13,9;319;138;181;300;19
Instituto Politécnico de Lisboa;3110;Escola Superior de Comunicação Social;3113;Publico;Politecnico;Jornalismo;9191;Licenciatura 1.º ciclo;13,8;205;65;140;199;6
Instituto Politécnico de Lisboa;3110;Escola Superior de Comunicação Social;3113;Publico;Politecnico;Publicidade e Marketing;9222;Licenciatura 1.º ciclo;14,6;238;56;182;222;16
Instituto Politécnico de Lisboa;3110;Escola Superior de Comunicação Social;3113;Publico;Politecnico;Relações Públicas e Comunicação Empresarial;9231;Licenciatura 1.º ciclo;14;216;43;173;200;16
Instituto Politécnico de Lisboa;3110;Escola Superior de Música;3114;Publico;Politecnico;Música;6198;Mestrado 2.º ciclo;17,1;42;24;18;29;13
Instituto Politécnico de Lisboa;3110;Escola Superior de Música;3114;Publico;Politecnico;Tecnologias da Música;8332;Licenciatura 1.º ciclo;;;;;;
Instituto Politécnico de Lisboa;3110;Escola Superior de Música;3114;Publico;Politecnico;Música, variante de Jazz (regime pós-laboral);8343;Licenciatura 1.º ciclo;15,6;58;48;10;55;3
Instituto Politécnico de Lisboa;3110;Escola Superior de Música;3114;Publico;Politecnico;Tecnologias da Música (regime pós-laboral);8344;Licenciatura 1.º ciclo;14,4;63;56;7;63;0
Instituto Politécnico de Lisboa;3110;Escola Superior de Música;3114;Publico;Politecnico;Música, variante de Execução;9782;Licenciatura 1.º ciclo;15,5;227;128;99;219;8
Instituto Politécnico de Lisboa;3110;Escola Superior de Música;3114;Publico;Politecnico;Música, variante de Jazz;9838;Licenciatura 1.º ciclo;;;;;;
Instituto Politécnico de Lisboa;3110;Escola Superior de Música;3114;Publico;Politecnico;Música, variante de Composição, Direção e Formação Musical;L012;Licenciatura 1.º ciclo;15,7;64;45;19;64;0
Instituto Politécnico de Lisboa;3110;Escola Superior de Música;3114;Publico;Politecnico;Ensino de Música;M527;Mestrado 2.º ciclo;16,1;166;98;68;163;3
Instituto Politécnico de Lisboa;3110;Escola Superior de Teatro e Cinema;3116;Publico;Politecnico;Teatro;6371;Mestrado 2.º ciclo;16,7;57;22;35;46;11
Instituto Politécnico de Lisboa;3110;Escola Superior de Teatro e Cinema;3116;Publico;Politecnico;Cinema;9048;Licenciatura 1.º ciclo;14,7;121;69;52;109;12
Instituto Politécnico de Lisboa;3110;Escola Superior de Teatro e Cinema;3116;Publico;Politecnico;Teatro;9243;Licenciatura 1.º ciclo;14,8;225;95;130;207;18
Instituto Politécnico de Lisboa;3110;Escola Superior de Teatro e Cinema;3116;Publico;Politecnico;Desenvolvimento de Projecto Cinematográfico;M014;Mestrado 2.º ciclo;15,9;36;23;13;27;9
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Contabilidade;6060;Mestrado 2.º ciclo;15,1;64;15;49;52;12
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Auditoria;6351;Mestrado 2.º ciclo;14,9;127;45;82;111;16
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Contabilidade e Gestão das Instituições Financeiras;6892;Mestrado 2.º ciclo;15,3;50;19;31;41;9
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Solicitadoria (regime pós-laboral);8015;Licenciatura 1.º ciclo;14,1;230;69;161;218;12
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Contabilidade e Administração;9058;Licenciatura 1.º ciclo;14,1;558;256;302;512;46
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Gestão;9147;Licenciatura 1.º ciclo;14,3;396;189;207;373;23
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Solicitadoria;9242;Licenciatura 1.º ciclo;14,1;178;45;133;176;2
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Finanças Empresariais;9476;Licenciatura 1.º ciclo;14,7;218;103;115;201;17
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Contabilidade e Administração (regime pós-laboral);9870;Licenciatura 1.º ciclo;13,5;494;228;266;470;24
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Finanças Empresariais (regime pós-laboral);9889;Licenciatura 1.º ciclo;13,7;213;124;89;206;7
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Gestão (regime pós-laboral);9991;Licenciatura 1.º ciclo;14,2;323;178;145;316;7
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Comércio e Negócios Internacionais;L007;Licenciatura 1.º ciclo;;;;;;
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Comércio e Negócios Internacionais (regime pós-laboral);L035;Licenciatura 1.º ciclo;14,8;223;116;107;198;25
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Contabilidade e Análise Financeira;M010;Mestrado 2.º ciclo;14,8;;;;;
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Controlo de Gestão e dos Negócios;M011;Mestrado 2.º ciclo;15,7;72;34;38;64;8
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Fiscalidade;M040;Mestrado 2.º ciclo;15,9;105;34;71;97;8
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Gestão e Empreendedorismo;M046;Mestrado 2.º ciclo;15,7;75;50;25;46;29
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Análise Financeira;M182;Mestrado 2.º ciclo;15,6;57;36;21;53;4
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia de Electrónica e Telecomunicações;6357;Mestrado 2.º ciclo;15,2;59;51;8;54;5
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia Electrotécnica;6358;Mestrado 2.º ciclo;15,8;130;124;6;114;16
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia Mecânica;6361;Mestrado 2.º ciclo;14,8;178;156;22;167;11
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia Civil;9089;Licenciatura 1.º ciclo;12,5;254;209;45;217;37
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia Electrónica e Telecomunicações e de Computadores;9108;Licenciatura 1.º ciclo;13;390;359;31;371;19
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia Electrotécnica;9109;Licenciatura 1.º ciclo;12,9;375;344;31;358;17
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia Informática e de Computadores;9121;Licenciatura 1.º ciclo;13,7;622;565;57;607;15
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura 1.º ciclo;13;707;663;44;677;30
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia Química e Biológica;9126;Licenciatura 1.º ciclo;12,6;216;76;140;190;26
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia e Gestão Industrial;9420;Mestrado 2.º ciclo;;41;25;16;38;3
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia Informática e de Computadores;9427;Mestrado 2.º ciclo;14,8;55;50;5;43;12
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia Biomédica;9455;Licenciatura 1.º ciclo;;25;10;15;24;1
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia Biomédica;9568;Mestrado 2.º ciclo;15,5;71;20;51;67;4
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia Civil;9569;Mestrado 2.º ciclo;14,3;142;107;35;109;33
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia Informática e Multimédia;L052;Licenciatura 1.º ciclo;13,5;354;289;65;340;14
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Tecnologias e Gestão Municipal;L085;Licenciatura 1.º ciclo;12;54;44;10;51;3
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Tecnologias Biomédicas;L107;Licenciatura 1.º ciclo;;;;;;
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Matemática Aplicada à Tecnologia e à Empresa;L117;Licenciatura 1.º ciclo;;77;37;40;74;3
